company_code,short_name,country,isin_code,sector_group,sector,share_currency,reference_currency
2068,Nidec Corp,Japan,JP3734800000,electrical electronic,electrical equipment,JPY,JPY
2069,Otsuka Hldgs,Japan,JP3188220002,healthcare,healthcare products,JPY,JPY
2070,SMC Corp,Japan,JP3162600005,industrial,industrial equipment and light machinery,JPY,JPY
2071,Rakuten Inc,Japan,JP3967200001,consumer,online retailers,JPY,JPY
2072,Daito Trust,Japan,JP3486800000,real estate,diversified real estate,JPY,JPY
2073,Nippon Building,Japan,JP3027670003,real estate,office commercial and industrial real estate,JPY,JPY
2074,Shimano,Japan,JP3358000002,consumer,sports equipment manufacturers and retailers,JPY,JPY
2075,Omron,Japan,JP3197800000,industrial,industrial equipment and light machinery,JPY,JPY
2076,Toyota Inds,Japan,JP3634600005,vehicles,car truck and bus manufacturers,JPY,JPY
2077,Suruga Bank,Japan,JP3411000007,services,banking,JPY,JPY
2078,Aisin Seiki,Japan,JP3102000001,vehicles,auto parts and components,JPY,JPY
2079,Lixil Group,Japan,JP3626800001,industrial,building and construction materials,JPY,JPY
2080,Makita Corp,Japan,JP3862400003,industrial,industrial equipment and light machinery,JPY,JPY
2081,Unicharm,Japan,JP3951600000,consumer,household consumables manufacturers,JPY,JPY
2082,Nitto Denko,Japan,JP3684000007,technology,research and specialist materials,JPY,JPY
2083,Oriental Land,Japan,JP3198900007,consumer,hotels travel gambling and leisure,JPY,JPY
2084,Japan Exchange,Japan,JP3183200009,services,financial services,JPY,JPY
2085,Rohm Co,Japan,JP3982800009,electrical electronic,electronic components,JPY,JPY
2086,Japan Real REIT,Japan,JP3027680002,real estate,office commercial and industrial real estate,JPY,JPY
2087,Hankyu Hanshin,Japan,JP3774200004,conglomerates,sector holding companies,JPY,JPY
2088,Ono Pharma,Japan,JP3197600004,healthcare,pharmaceuticals and biosciences,JPY,JPY
2089,Sysmex,Japan,JP3351100007,healthcare,medical equipment,JPY,JPY
2090,Kintetsu,Japan,JP3260800002,transport,railroads and bus services,JPY,JPY
2091,Lawson Inc,Japan,JP3982100004,consumer,diversified wholesale and retail,JPY,JPY
2092,Hirose Elec,Japan,JP3799000009,electrical electronic,cables wires and transmission,JPY,JPY
2093,Tohoku Elec,Japan,JP3605400005,utilities,electricity distribution and generation,JPY,JPY
2094,Seiko Epson,Japan,JP3414750004,industrial,office equipment and supplies non—IT,JPY,JPY
2095,Kyushu Elec,Japan,JP3246400000,utilities,electricity distribution and generation,JPY,JPY
2096,Bandai Namco,Japan,JP3778630008,consumer,entertainment and broadcasting,JPY,JPY
2097,Yamaha Motor,Japan,JP3942800008,conglomerates,diversified conglomerates,JPY,JPY
2098,Sekisui Chem,Japan,JP3419400001,conglomerates,sector holding companies,JPY,JPY
2099,Suntory,Japan,JP3336560002,consumer,beverage manufacturers,JPY,JPY
2100,Santen Pharma,Japan,JP3336000009,healthcare,pharmaceuticals and biosciences,JPY,JPY
2101,Japan Ret REIT,Japan,JP3039710003,real estate,office commercial and industrial real estate,JPY,JPY
2102,Chugoku Elec,Japan,JP3522200009,utilities,diversified utilities,JPY,JPY
2103,Japan Airlines,Japan,JP3705200008,transport,airlines,JPY,JPY
2104,FamilyMart,Japan,JP3802600001,consumer,diversified wholesale and retail,JPY,JPY
2105,Brother Inds,Japan,JP3830000000,industrial,office equipment and supplies non—IT,JPY,JPY
2106,Yakult Honsha,Japan,JP3931600005,consumer,food manufacturers,JPY,JPY
2107,USS Co,Japan,JP3944130008,vehicles,vehicle sales and repair,JPY,JPY
2108,Iyo Bank,Japan,JP3149600003,services,banking,JPY,JPY
2109,Nissin Foods,Japan,JP3675600005,consumer,food manufacturers,JPY,JPY
2110,Daicel Corp,Japan,JP3485800001,chemicals,chemicals and petrochemicals,JPY,JPY
2111,Nitori Hldgs,Japan,JP3756100008,consumer,furniture and furnishings,JPY,JPY
2112,Shimamura,Japan,JP3358200008,consumer,clothing wholesale and retail,JPY,JPY
2113,Hamamatsu Pho,Japan,JP3771800004,technology,high precision and instrumentation products,JPY,JPY
2114,Sega Sammy,Japan,JP3419050004,consumer,entertainment and broadcasting,JPY,JPY
2115,Nomura Research,Japan,JP3762800005,IT,search cloud and integrated IT services,JPY,JPY
2116,Rinnai Corp,Japan,JP3977400005,consumer,household appliances and hardware,JPY,JPY
2117,Miraca Hldgs,Japan,JP3822000000,healthcare,healthcare services,JPY,JPY
2118,United Urban,Japan,JP3045540006,real estate,diversified real estate,JPY,JPY
2119,Elec Power Dev,Japan,JP3551200003,utilities,electricity distribution and generation,JPY,JPY
2120,Asics Corp,Japan,JP3118000003,consumer,sports equipment manufacturers and retailers,JPY,JPY
2121,Hulic,Japan,JP3360800001,real estate,diversified real estate,JPY,JPY
2122,Kamigumi,Japan,JP3219000001,transport,transport logistics and distribution,JPY,JPY
2123,Bank of Kyoto,Japan,JP3251200006,services,banking,JPY,JPY
2124,Mtsbsh UFJ L&F,Japan,JP3499800005,services,financial services,JPY,JPY
2125,Keikyu Corp,Japan,JP3280200001,transport,railroads and bus services,JPY,JPY
2126,Stanley Elec,Japan,JP3399400005,vehicles,auto parts and components,JPY,JPY
2127,Taiyo Nippon,Japan,JP3711600001,industrial,industrial gases,JPY,JPY
2128,Idemitsu Kosan,Japan,JP3142500002,industrial,petroleum refiners and distributors,JPY,JPY
2129,JSR Corp,Japan,JP3385980002,industrial,rubber and plastics,JPY,JPY
2130,Benesse Hldgs,Japan,JP3835620000,services,education,JPY,JPY
2132,Yamada Denki,Japan,JP3939000000,consumer,household appliances and hardware,JPY,JPY
2133,Nippon Paint,Japan,JP3749400002,chemicals,paints and coatings,JPY,JPY
2134,Mabuchi Motor,Japan,JP3870000001,electrical electronic,electrical equipment,JPY,JPY
2135,Aeon Fin,Japan,JP3131400008,services,financial services,JPY,JPY
2136,Koito Mfg,Japan,JP3284600008,electrical electronic,electrical equipment,JPY,JPY
2137,Nagoya Rail,Japan,JP3649800004,transport,railroads and bus services,JPY,JPY
2138,SBI Hldgs,Japan,JP3436120004,services,financial services,JPY,JPY
2139,Aeon Mall,Japan,JP3131430005,real estate,retail and malls real estate,JPY,JPY
2140,Suzuken,Japan,JP3398000004,healthcare,pharmaceuticals and biosciences,JPY,JPY
2141,Kakaku,Japan,JP3206000006,IT,internet and networking services,JPY,JPY
2142,Mitsub Tanabe,Japan,JP3469000008,healthcare,pharmaceuticals and biosciences,JPY,JPY
2143,Gungho Online,Japan,JP3235900002,consumer,entertainment and broadcasting,JPY,JPY
2144,Taisho Pharma,Japan,JP3442850008,healthcare,pharmaceuticals and biosciences,JPY,JPY
2145,THK Co,Japan,JP3539250005,industrial,industrial equipment and light machinery,JPY,JPY
2146,Japan Prim REIT,Japan,JP3040890000,real estate,office commercial and industrial real estate,JPY,JPY
2148,Kurita Water,Japan,JP3270000007,industrial,industrial equipment and light machinery,JPY,JPY
2149,Hakuhodo Dy,Japan,JP3766550002,media publishing,advertising — marketing — media — e—commerce,JPY,JPY
2150,M3 Inc,Japan,JP3435750009,IT,internet and networking services,JPY,JPY
2151,Seven Bank,Japan,JP3105220002,services,banking,JPY,JPY
2152,Hokuhoku Fin,Japan,JP3842400008,services,banking,JPY,JPY
2153,Alfresa Hldgs,Japan,JP3126340003,healthcare,healthcare products,JPY,JPY
2154,Kaneka Corp,Japan,JP3215800008,chemicals,chemicals and petrochemicals,JPY,JPY
2155,N Prologis REIT,Japan,JP3047550003,real estate,office commercial and industrial real estate,JPY,JPY
2156,Hachijuni Bank,Japan,JP3769000005,services,banking,JPY,JPY
2157,Ibiden,Japan,JP3148800000,electrical electronic,electronic components,JPY,JPY
2158,Iida Group,Japan,JP3131090007,real estate,residential real estate,JPY,JPY
2159,NOK Corp,Japan,JP3164800009,industrial,industrial equipment and light machinery,JPY,JPY
2160,Gunma Bank,Japan,JP3276400003,services,banking,JPY,JPY
2161,McDonalds Japan,Japan,JP3750500005,consumer,restaurants,JPY,JPY
2162,Nomura Real Est,Japan,JP3762900003,real estate,diversified real estate,JPY,JPY
2163,Japan Display,Japan,JP3389660006,electrical electronic,electronic finished products,JPY,JPY
2164,Medipal Hldgs,Japan,JP3268950007,consumer,diversified wholesale and retail,JPY,JPY
2165,Pan Pacific Intl,Japan,JP3639650005,consumer,diversified wholesale and retail,JPY,JPY
2166,Toho Gas,Japan,JP3600200004,utilities,gas and water utilities,JPY,JPY
2167,CBA,Australia,AU000000CBA7,services,banking,AUD,AUD
2168,BHP Billiton,Australia,AU000000BHP4,primary production,metals and minerals mining and exploration,AUD,AUD
2169,Westpac Banking,Australia,AU000000WBC1,services,banking,AUD,AUD
2170,ANZ Banking,Australia,AU000000ANZ3,services,banking,AUD,AUD
2171,NAB,Australia,AU000000NAB4,services,banking,AUD,AUD
2172,Telstra,Australia,AU000000TLS2,telecommunications,diversified telecommunications,AUD,AUD
2173,Woolworths,Australia,AU000000WOW2,consumer,diversified wholesale and retail,AUD,AUD
2174,Wesfarmers,Australia,AU000000WES1,consumer,diversified wholesale and retail,AUD,AUD
2175,CSL,Australia,AU000000CSL8,healthcare,pharmaceuticals and biosciences,AUD,AUD
2176,Woodside Pet,Australia,AU000000WPL2,primary production,oil and gas,AUD,AUD
2177,Vicinity,Australia,AU000000VCX7,real estate,retail and malls real estate,AUD,AUD
2178,Rio Tinto,Australia,AU000000RIO1,primary production,metals and minerals mining and exploration,AUD,AUD
2179,QBE Insurance,Australia,AU000000QBE9,services,insurance — general,AUD,AUD
2180,Suncorp,Australia,AU000000SUN6,services,insurance — general,AUD,AUD
2181,Macquarie,Australia,AU000000MQG1,services,banking,AUD,AUD
2182,Brambles,Australia,AU000000BXB1,transport,transport logistics and distribution,AUD,AUD
2183,Origin Energy,Australia,AU000000ORG5,utilities,diversified utilities,AUD,AUD
2184,Santos,Australia,AU000000STO6,primary production,oil and gas,AUD,AUD
2185,Amcor,Australia,AU000000AMC4,industrial,packaging,AUD,AUD
2186,AMP,Australia,AU000000AMP6,services,financial services,AUD,AUD
2187,Insurance Aus,Australia,AU000000IAG3,services,insurance — general,AUD,AUD
2188,Oil Search,Australia,PG0008579883,primary production,oil and gas,AUD,AUD
2189,Fortescue Met,Australia,AU000000FMG4,primary production,metals and minerals mining and exploration,AUD,AUD
2190,TransurbanNPV,Australia,AU000000TCL6,transport,roads tolls and traffic management,AUD,AUD
2191,Coca,Australia,AU000000CCL2,consumer,beverage manufacturers,AUD,AUD
2192,Medibank Pte,Australia,AU000000MPL3,services,insurance — life and health,AUD,AUD
2193,Crown Resorts,Australia,AU000000CWN6,consumer,hotels travel gambling and leisure,AUD,AUD
2194,Aurizon Hldgs,Australia,AU000000AZJ1,transport,railroads and bus services,AUD,AUD
2195,Goodman,Australia,AU000000GMG2,real estate,office commercial and industrial real estate,AUD,AUD
2196,AGL Energy,Australia,AU000000AGK9,utilities,diversified utilities,AUD,AUD
2197,Stockland,Australia,AU000000SGP0,real estate,diversified real estate,AUD,AUD
2198,ResMed,Australia,AU000000RMD6,healthcare,medical equipment,USD,AUD
2199,Orica,Australia,AU000000ORI1,chemicals,chemicals and petrochemicals,AUD,AUD
2200,Newcrest Mining,Australia,AU000000NCM7,primary production,metals and minerals mining and exploration,AUD,AUD
2201,Ramsay Health,Australia,AU000000RHC8,healthcare,healthcare services,AUD,AUD
2202,GPT,Australia,AU000000GPT8,real estate,diversified real estate,AUD,AUD
2203,Sydney Airport,Australia,AU000000SYD9,transport,airports,AUD,AUD
2204,ASX,Australia,AU000000ASX7,services,financial services,AUD,AUD
2205,Mirvac,Australia,AU000000MGR9,real estate,diversified real estate,AUD,AUD
2206,Sonic Health,Australia,AU000000SHL7,healthcare,healthcare services,AUD,AUD
2207,CIMIC,Australia,AU000000LEI5,construction,infrastructure construction and services,AUD,AUD
2208,Computershare,Australia,AU000000CPU5,services,business services,AUD,AUD
2209,Freedom Foods,Australia,AU000000FNP3,consumer,food manufacturers,AUD,AUD
2210,APA,Australia,AU000000APA1,industrial,pipelines and energy storage,AUD,AUD
2211,Dexus Property,Australia,AU000000DXS1,real estate,office commercial and industrial real estate,AUD,AUD
2212,Lend Lease,Australia,AU000000LLC3,construction,infrastructure construction and services,AUD,AUD
2213,WorleyParsons,Australia,AU000000WOR2,services,engineering and technical services,AUD,AUD
2214,News Corp (New),Australia,AU000000NWS2,media publishing,advertising — marketing — media — e—commerce,AUD,AUD
2215,Caltex Aus,Australia,AU000000CTX1,industrial,petroleum refiners and distributors,AUD,AUD
2216,Bapcor,Australia,AU000000BAP9,vehicles,auto parts and components,AUD,AUD
2217,Incitec Pivot,Australia,AU000000IPL1,chemicals,chemicals and petrochemicals,AUD,AUD
2218,Tatts,Australia,AU000000TTS5,consumer,entertainment and broadcasting,AUD,AUD
2219,Flight Centre,Australia,AU000000FLT9,consumer,hotels travel gambling and leisure,AUD,AUD
2220,Iluka Resources,Australia,AU000000ILU1,primary production,metals and minerals mining and exploration,AUD,AUD
2221,Bendigo Adel'e,Australia,AU000000BEN6,services,banking,AUD,AUD
2222,James Hardie,Australia,AU000000JHX1,industrial,building and construction materials,AUD,AUD
2223,Ausnet,Australia,AU000000AST5,utilities,diversified utilities,AUD,AUD
2224,88 Energy,Australia,AU00000088E2,primary production,oil and gas,AUD,AUD
2225,REA,Australia,AU000000REA9,media publishing,advertising — marketing — media — e—commerce,AUD,AUD
2226,Treasury Wine,Australia,AU000000TWE9,primary production,agribusiness agriculture and fishing,AUD,AUD
2227,Platinum Inv Mg,Australia,AU000000PTM6,services,financial services,AUD,AUD
2228,Cochlear,Australia,AU000000COH5,healthcare,healthcare products,AUD,AUD
2229,Resolute Mining,Australia,AU000000RSG6,primary production,metals and minerals mining and exploration,AUD,AUD
2230,Boral,Australia,AU000000BLD2,industrial,building and construction materials,AUD,AUD
2231,ALS,Australia,AU000000ALQ6,services,engineering and technical services,AUD,AUD
2232,Metcash,Australia,AU000000MTS0,consumer,diversified wholesale and retail,AUD,AUD
2233,Seek,Australia,AU000000SEK6,media publishing,advertising — marketing — media — e—commerce,AUD,AUD
2234,TPG Telecom,Australia,AU000000TPM6,telecommunications,diversified telecommunications,AUD,AUD
2235,Qantas Airways,Australia,AU000000QAN2,transport,airlines,AUD,AUD
2236,BO Queensland,Australia,AU000000BOQ8,services,banking,AUD,AUD
2237,Alumina,Australia,AU000000AWC3,primary production,non—ferrous metals production and products,AUD,AUD
2238,GraincorpA,Australia,AU000000GNC9,primary production,agribusiness agriculture and fishing,AUD,AUD
2239,Bluescope Steel,Australia,AU000000BSL0,primary production,oil and gas,AUD,AUD
2240,Harvey Norman,Australia,AU000000HVN7,consumer,diversified wholesale and retail,AUD,AUD
2241,Healthscope Ltd,Australia,AU000000HSO1,healthcare,healthcare services,AUD,AUD
2243,Super Retail,Australia,AU000000SUL0,consumer,diversified wholesale and retail,AUD,AUD
2244,Tabcorp Hldgs,Australia,AU000000TAH8,consumer,entertainment and broadcasting,AUD,AUD
2245,Healius�Ltd,Australia,AU0000033359,healthcare,healthcare services,AUD,AUD
2246,Ansell,Australia,AU000000ANN9,consumer,clothing and shoe manufacturers,AUD,AUD
2247,Aristocrat Leis,Australia,AU000000ALL7,consumer,entertainment and broadcasting,AUD,AUD
2248,Star Ent'ment,Australia,AU000000SGR6,consumer,hotels travel gambling and leisure,AUD,AUD
2249,Carsales.com,Australia,AU000000CRZ0,media publishing,advertising — marketing — media — e—commerce,AUD,AUD
2250,Spark Infra,Australia,AU000000SKI7,utilities,electricity distribution and generation,AUD,AUD
2251,Whitehaven Coal,Australia,AU000000WHC8,primary production,coal and coal products,AUD,AUD
2252,Challenger,Australia,AU000000CGF5,services,insurance — life and health,AUD,AUD
2253,Navitas,Australia,AU000000NVT2,services,education,AUD,AUD
2254,Seven West,Australia,AU000000SWM4,consumer,entertainment and broadcasting,AUD,AUD
2255,Adelaide Bright,Australia,AU000000ABC7,primary production,cement and concrete,AUD,AUD
2256,Seven Group,Australia,AU000000SVW5,industrial,engines and heavy machinery,AUD,AUD
2259,Investa Office,Australia,AU000000IOF6,real estate,office commercial and industrial real estate,AUD,AUD
2260,Sims Metal,Australia,AU000000SGM7,industrial,waste and water management,AUD,AUD
2261,Clearview,Australia,AU000000CVW9,services,financial services,AUD,AUD
2262,Mineral Res,Australia,AU000000MIN4,primary production,metals and minerals mining and exploration,AUD,AUD
2263,Downer EDI,Australia,AU000000DOW2,services,engineering and technical services,AUD,AUD
2264,Regis Resources,Australia,AU000000RRL8,primary production,metals and minerals mining and exploration,AUD,AUD
2265,Myer Hldgs,Australia,AU000000MYR2,consumer,diversified wholesale and retail,AUD,AUD
2266,Magellan Fin,Australia,AU000000MFG4,services,financial services,AUD,AUD
2267,Monadelphous,Australia,AU000000MND5,industrial,power nuclear and heavy engineering,AUD,AUD
2268,MC Mining,Australia,AU000000MCM9,primary production,coal and coal products,AUD,AUD
2269,OZ Minerals,Australia,AU000000OZL8,primary production,metals and minerals mining and exploration,AUD,AUD
